$GPRMC,000243.800,V,,,,,0.00,0.00,060180,,,N*4F
$GPRMC,000244.800,V,,,,,0.00,0.00,060180,,,N*48
$GPRMC,000245.800,V,,,,,0.00,0.00,060180,,,N*49
$GPRMC,000246.800,V,,,,,0.00,0.00,060180,,,N*4A
$GPRMC,000247.800,V,,,,,0.00,0.00,060180,,,N*4B
$GPRMC,000248.800,V,,,,,0.00,0.00,060180,,,N*44
$GPRMC,000249.800,V,,,,,0.00,0.00,060180,,,N*45
$GPRMC,000250.800,V,,,,,0.00,0.00,060180,,,N*4D
$GPRMC,000251.800,V,,,,,0.00,0.00,060180,,,N*4C
$GPRMC,000252.800,V,,,,,0.00,0.00,060180,,,N*4F
$GPRMC,000253.800,V,,,,,0.00,0.00,060180,,,N*4E
$GPRMC,000254.800,V,,,,,0.00,0.00,060180,,,N*49
$GPRMC,000255.800,V,,,,,0.00,0.00,060180,,,N*48
$GPRMC,000256.800,V,,,,,0.00,0.00,060180,,,N*4B
$GPRMC,000257.800,V,,,,,0.00,0.00,060180,,,N*4A
$GPRMC,000258.800,V,,,,,0.00,0.00,060180,,,N*45
$GPRMC,000259.800,V,,,,,0.00,0.00,060180,,,N*44
$GPRMC,000300.800,V,,,,,0.00,0.00,060180,,,N*49
$GPRMC,000301.800,V,,,,,0.00,0.00,060180,,,N*48
$GPRMC,000302.800,V,,,,,0.00,0.00,060180,,,N*4B
$GPRMC,000303.800,V,,,,,0.00,0.00,060180,,,N*4A
$GPRMC,000304.800,V,,,,,0.00,0.00,060180,,,N*4D
$GPRMC,000305.800,V,,,,,0.00,0.00,060180,,,N*4C
$GPRMC,000306.800,V,,,,,0.00,0.00,060180,,,N*4F
$GPRMC,000307.800,V,,,,,0.00,0.00,060180,,,N*4E
$GPRMC,000308.800,V,,,,,0.00,0.00,060180,,,N*41
$GPRMC,000309.800,V,,,,,0.00,0.00,060180,,,N*40
$GPRMC,000310.800,V,,,,,0.00,0.00,060180,,,N*48
$GPRMC,000311.800,V,,,,,0.00,0.00,060180,,,N*49
$GPRMC,000312.800,V,,,,,0.00,0.00,060180,,,N*4A
$GPRMC,000313.800,V,,,,,0.00,0.00,060180,,,N*4B
$GPRMC,000314.800,V,,,,,0.00,0.00,060180,,,N*4C
$GPRMC,000315.800,V,,,,,0.00,0.00,060180,,,N*4D
$GPRMC,000316.800,V,,,,,0.00,0.00,060180,,,N*4E
$GPRMC,000317.800,V,,,,,0.00,0.00,060180,,,N*4F
$GPRMC,000318.800,V,,,,,0.00,0.00,060180,,,N*40
$GPRMC,000319.800,V,,,,,0.00,0.00,060180,,,N*41
$GPRMC,000320.800,V,,,,,0.00,0.00,060180,,,N*4B
$GPRMC,000321.800,V,,,,,0.00,0.00,060180,,,N*4A
$GPRMC,000322.800,V,,,,,0.00,0.00,060180,,,N*49
$GPRMC,000323.800,V,,,,,0.00,0.00,060180,,,N*48
$GPRMC,000324.800,V,,,,,0.00,0.00,060180,,,N*4F
$GPRMC,000325.800,V,,,,,0.00,0.00,060180,,,N*4E
$GPRMC,000326.800,V,,,,,0.00,0.00,060180,,,N*4D
$GPRMC,000327.800,V,,,,,0.00,0.00,060180,,,N*4C
$GPRMC,000328.800,V,,,,,0.00,0.00,060180,,,N*43
$GPRMC,000329.800,V,,,,,0.00,0.00,060180,,,N*42
$GPRMC,000330.800,V,,,,,0.00,0.00,060180,,,N*4A
$GPRMC,000331.800,V,,,,,0.00,0.00,060180,,,N*4B
$GPRMC,000332.800,V,,,,,0.00,0.00,060180,,,N*48
$GPRMC,000333.800,V,,,,,0.00,0.00,060180,,,N*49
$GPRMC,000334.800,V,,,,,0.00,0.00,060180,,,N*4E
$GPRMC,000335.800,V,,,,,0.00,0.00,060180,,,N*4F
$GPRMC,000336.800,V,,,,,0.00,0.00,060180,,,N*4C
$GPRMC,000337.800,V,,,,,0.00,0.00,060180,,,N*4D
$GPRMC,000338.800,V,,,,,0.00,0.00,060180,,,N*42
$GPRMC,000339.800,V,,,,,0.00,0.00,060180,,,N*43
$GPRMC,000340.800,V,,,,,0.00,0.00,060180,,,N*4D
$GPRMC,000341.800,V,,,,,0.00,0.00,060180,,,N*4C
$GPRMC,000342.800,V,,,,,0.00,0.00,060180,,,N*4F
$GPRMC,000343.800,V,,,,,0.00,0.00,060180,,,N*4E
$GPRMC,000344.800,V,,,,,0.00,0.00,060180,,,N*49
$GPRMC,000345.800,V,,,,,0.00,0.00,060180,,,N*48
$GPRMC,000346.800,V,,,,,0.00,0.00,060180,,,N*4B
$GPRMC,000347.800,V,,,,,0.00,0.00,060180,,,N*4A
$GPRMC,000348.800,V,,,,,0.00,0.00,060180,,,N*45
$GPRMC,000349.800,V,,,,,0.00,0.00,060180,,,N*44
$GPRMC,000350.800,V,,,,,0.00,0.00,060180,,,N*4C
$GPRMC,000351.800,V,,,,,0.00,0.00,060180,,,N*4D
$GPRMC,000352.800,V,,,,,0.00,0.00,060180,,,N*4E
$GPRMC,000353.800,V,,,,,0.00,0.00,060180,,,N*4F
$GPRMC,000354.800,V,,,,,0.00,0.00,060180,,,N*48
$GPRMC,000355.800,V,,,,,0.00,0.00,060180,,,N*49
$GPRMC,000356.800,V,,,,,0.00,0.00,060180,,,N*4A
$GPRMC,000357.800,V,,,,,0.00,0.00,060180,,,N*4B
$GPRMC,000358.800,V,,,,,0.00,0.00,060180,,,N*44
$GPRMC,000359.800,V,,,,,0.00,0.00,060180,,,N*45
$GPRMC,000400.800,V,,,,,0.00,0.00,060180,,,N*4E
$GPRMC,000401.800,V,,,,,0.00,0.00,060180,,,N*4F
$GPRMC,000402.800,V,,,,,0.00,0.00,060180,,,N*4C
$GPRMC,000403.800,V,,,,,0.00,0.00,060180,,,N*4D
$GPRMC,000404.800,V,,,,,0.00,0.00,060180,,,N*4A
$GPRMC,000405.471,V,,,,,0.00,0.00,060180,,,N*41
$GPRMC,000406.471,V,,,,,0.00,0.00,060180,,,N*42
$GPRMC,193920.086,V,,,,,0.00,0.00,060180,,,N*4C
$GPRMC,193921.086,V,,,,,0.00,0.00,060180,,,N*4D
$GPRMC,193922.086,V,,,,,0.00,0.00,060180,,,N*4E
$GPRMC,193923.086,V,,,,,0.00,0.00,060180,,,N*4F
$GPRMC,193924.086,V,,,,,0.00,0.00,060180,,,N*48
$GPRMC,193925.086,V,,,,,0.00,0.00,060180,,,N*49
$GPRMC,193926.086,V,,,,,0.00,0.00,060180,,,N*4A
$GPRMC,193927.086,V,,,,,0.00,0.00,060180,,,N*4B
$GPRMC,193928.086,V,,,,,0.00,0.00,060180,,,N*44
$GPRMC,193929.086,V,,,,,0.00,0.00,060180,,,N*45
$GPRMC,193930.086,V,,,,,0.00,0.00,250218,,,N*4E
$GPRMC,193931.086,V,,,,,0.00,0.00,250218,,,N*4F
$GPRMC,193932.086,V,,,,,0.00,0.00,250218,,,N*4C
$GPRMC,193933.086,V,,,,,0.00,0.00,250218,,,N*4D
$GPRMC,193934.086,V,,,,,0.00,0.00,250218,,,N*4A
$GPRMC,193935.086,V,,,,,0.00,0.00,250218,,,N*4B
$GPRMC,193936.086,V,,,,,0.00,0.00,250218,,,N*48
$GPRMC,193937.086,V,,,,,0.00,0.00,250218,,,N*49
$GPRMC,193938.086,V,,,,,0.00,0.00,250218,,,N*46
$GPRMC,193939.086,V,,,,,0.00,0.00,250218,,,N*47
$GPRMC,193940.086,V,,,,,0.00,0.00,250218,,,N*49
$GPRMC,193941.086,V,,,,,0.00,0.00,250218,,,N*48
$GPRMC,193942.081,V,,,,,0.00,0.00,250218,,,N*4C
$GPRMC,193942.301,V,,,,,0.00,0.00,250218,,,N*47
$GPRMC,193943.301,V,,,,,0.00,0.00,250218,,,N*46
$GPRMC,193944.301,V,,,,,0.00,0.00,250218,,,N*41
$GPRMC,193945.301,V,,,,,0.00,0.00,250218,,,N*40
$GPRMC,193946.301,V,,,,,0.00,0.00,250218,,,N*43
$GPRMC,193947.301,V,,,,,0.00,0.00,250218,,,N*42
$GPRMC,193948.081,V,,,,,0.00,0.00,250218,,,N*46
$GPRMC,193948.301,V,,,,,0.00,0.00,250218,,,N*4D
$GPRMC,193949.301,V,,,,,0.00,0.00,250218,,,N*4C
$GPRMC,193950.301,V,,,,,0.00,0.00,250218,,,N*44
$GPRMC,193951.301,V,,,,,0.00,0.00,250218,,,N*45
$GPRMC,193952.301,V,,,,,0.00,0.00,250218,,,N*46
$GPRMC,193953.301,V,,,,,0.00,0.00,250218,,,N*47
$GPRMC,193954.081,V,,,,,0.00,0.00,250218,,,N*4B
$GPRMC,193954.301,V,,,,,0.00,0.00,250218,,,N*40
$GPRMC,193955.301,V,,,,,0.00,0.00,250218,,,N*41
$GPRMC,193956.301,V,,,,,0.00,0.00,250218,,,N*42
